Image,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth,Label
31_16.jpg,121.04851609779715,1455.8182776676929,123.0,122.0,-0.33287036303461115,2.8242506701365717,0.007626263309206399,5.052819212670851,0.0,255.0,0.09162059035444256,68.0,96.0,148.0,167.0,99.0,medium
31_17.jpg,116.58255192447349,1387.6550721064673,118.0,122.0,-0.24787204094260473,2.684671133608891,0.0076018830387829285,5.031811459830311,0.0,255.0,0.09317672594984477,67.0,91.0,143.0,164.0,97.0,medium
31_18.jpg,122.83083272815298,1319.8273185737642,126.0,140.0,-0.4579906132221312,2.9848193822994604,0.008096726111403238,4.997289876518227,0.0,255.0,0.09138562290108977,73.0,100.0,148.0,167.0,94.0,medium
31_19.jpg,117.16663907044298,1174.5293437995842,121.0,140.0,-0.49454704389897114,2.974913902022204,0.008642695723292619,4.934045762555306,0.0,242.0,0.09388337915357096,70.0,95.0,141.0,157.0,87.0,medium
31_2.jpg,118.1484376664246,1413.2093039093627,120.0,122.0,-0.39823683365288826,2.831289431145386,0.007709794450576825,5.0320759400467505,0.0,254.0,0.09271769789315086,66.0,94.0,145.0,164.0,98.0,medium
31_20.jpg,116.91209586056644,1341.3093656165352,121.0,130.0,-0.543620827134238,2.789641496688041,0.00806776014407366,4.979954569546606,0.0,255.0,0.09408778380911924,63.0,94.0,143.0,162.0,99.0,medium
31_21.jpg,117.53785233599612,1281.8700063327071,121.0,140.0,-0.5016217485858154,2.76879019278491,0.008165400986020588,4.967902255392519,0.0,232.0,0.09358687249580819,67.0,94.0,144.0,161.0,94.0,medium
31_22.jpg,117.4799109174534,1249.6587345068542,120.0,122.0,-0.431074951036345,2.9968691336183997,0.008311584330672306,4.97135049915699,0.0,242.0,0.09324531372687546,69.0,95.0,141.0,161.0,92.0,medium
31_23.jpg,119.02330137981119,1404.1228372431963,121.0,122.0,-0.35474714655716905,2.658610701649272,0.00759456978483824,5.0269331548196385,0.0,255.0,0.09241887825727733,67.0,94.0,147.0,166.0,99.0,medium
31_24.jpg,118.93913725490196,1356.107437243866,120.0,122.0,-0.2653499568249003,2.913687084811618,0.007938760516821387,5.021659944102431,0.0,255.0,0.09210131671483808,69.0,95.0,143.0,165.0,96.0,medium
31_25.jpg,117.91748971193417,1355.4875670113129,123.0,140.0,-0.5238438547869874,2.765308784891947,0.008077368810525737,4.987773685820783,0.0,255.0,0.09405336336028675,66.0,92.0,145.0,161.0,95.0,medium
31_26.jpg,117.05509319777293,1258.3946792070815,120.0,122.0,-0.4508586277133181,2.8087506240983497,0.008158487753616859,4.96816566911689,0.0,223.0,0.09358372071512511,67.0,94.0,143.0,160.0,93.0,medium
31_27.jpg,118.54382038247398,1448.4167907603135,122.0,130.0,-0.3592431643986845,2.747303344004263,0.007579766788722349,5.043607849160125,0.0,255.0,0.09317534209332985,65.0,93.0,146.0,166.0,101.0,medium
31_28.jpg,114.89032679738563,1334.1764347525793,118.0,122.0,-0.3666358985308743,2.8090377866662624,0.007942490902488412,5.00659712831056,0.0,248.0,0.0945491304098841,64.0,91.0,140.0,159.0,95.0,medium
31_29.jpg,121.84158750907771,1279.3764788637548,123.0,122.0,-0.40670451855736184,3.07026326593828,0.008271049705068718,4.985482454075568,0.0,255.0,0.09102422853430998,73.0,100.0,147.0,166.0,93.0,medium
31_3.jpg,120.62825223916727,1277.0283833312135,123.0,130.0,-0.47683274631966754,3.001693766337757,0.008227253021990247,4.976488658786565,0.0,249.0,0.09193979271473178,72.0,98.0,145.0,165.0,93.0,medium
31_30.jpg,119.0591827644638,1357.2169209803417,122.0,122.0,-0.42845483872421763,2.733736319104602,0.007822648526081886,5.00205058212871,0.0,255.0,0.09277202111355351,67.0,95.0,146.0,165.0,98.0,medium
31_31.jpg,116.90852432824983,1072.9985330927552,121.0,130.0,-0.630299005081508,3.0940773001294133,0.00926876520977447,4.871613057329214,0.0,254.0,0.09409065817232247,70.0,97.0,140.0,155.0,85.0,medium
31_32.jpg,121.41118712176228,1198.666182232648,125.0,140.0,-0.5297692376725577,3.1848187278493034,0.008708202333397266,4.942716791829215,0.0,255.0,0.09208657087164693,74.0,100.0,145.0,162.0,88.0,medium
31_33.jpg,117.90154151537158,1178.608938356132,121.0,150.0,-0.6153033039892052,2.971363295103119,0.008666860130297051,4.912364936565854,0.0,255.0,0.09329818642418564,70.0,96.0,144.0,158.0,88.0,medium
31_34.jpg,117.77406342290001,1160.6930810207375,122.0,140.0,-0.5827477453214007,3.167249464624286,0.008951375969790154,4.918070911159542,0.0,231.0,0.09378432480100367,70.0,97.0,141.0,157.0,87.0,medium
31_35.jpg,117.47684676833697,1446.4479326597511,119.0,122.0,-0.30980024086334906,2.695142132926227,0.00748696643694132,5.050074507684745,0.0,242.0,0.09285840073787112,66.0,92.0,145.0,165.0,99.0,medium
31_36.jpg,117.8864376664246,1402.7241889045529,122.0,130.0,-0.4796976193303267,2.658395367369162,0.007854381812395454,5.00652307662311,0.0,255.0,0.09369492569146574,63.0,93.0,145.0,163.0,100.0,medium
