Image,GLCM_ASM_Mean,GLCM_Contrast_Mean,GLCM_Correlation_Mean,GLCM_SumOfSquaresVariance_Mean,GLCM_InverseDifferenceMoment_Mean,GLCM_SumAverage_Mean,GLCM_SumVariance_Mean,GLCM_SumEntropy_Mean,GLCM_Entropy_Mean,GLCM_DifferenceVariance_Mean,GLCM_DifferenceEntropy_Mean,GLCM_Information1_Mean,GLCM_Information2_Mean,GLCM_MaximalCorrelationCoefficient_Mean,GLCM_ASM_Range,GLCM_Contrast_Range,GLCM_Correlation_Range,GLCM_SumOfSquaresVariance_Range,GLCM_InverseDifferenceMoment_Range,GLCM_SumAverage_Range,GLCM_SumVariance_Range,GLCM_SumEntropy_Range,GLCM_Entropy_Range,GLCM_DifferenceVariance_Range,GLCM_DifferenceEntropy_Range,GLCM_Information1_Range,GLCM_Information2_Range,GLCM_MaximalCorrelationCoefficient_Range,Label
30_30.jpg,9.971636005051511e-05,467.3275948920039,0.8950980935624107,2226.1105782854,0.07446793718419105,263.3026445696226,8437.11471824958,8.535501857118033,13.815055770852517,0.00010850001494900238,5.374502425796423,-0.17573210440833117,0.9592031121850374,7.390852873522759,7.226902920086676e-05,503.3233286696471,0.11260239327948718,33.59688753206137,0.05010392957554872,3.120346381340539,509.2611364463228,0.03957137119751941,1.0306471712890204,7.914130282283877e-05,1.0227374129526572,0.13615138822035777,0.05594303709687387,1.4693837456597816,medium
30_31.jpg,0.00010557173875036813,421.76517160928995,0.9030748256660454,2174.160326077761,0.07673513825427211,250.0337460132558,8274.876132701742,8.507547023338171,13.724964420260656,0.00011403714552082241,5.3042861234716225,-0.18031508021284326,0.9617786114858985,7.29682412351347,6.88190583592077e-05,440.1374229335081,0.10075620040761268,32.365198930931,0.05355358949295386,2.9509646932747557,438.4994483869741,0.03422003140291885,0.9762872170139119,7.792932633855334e-05,0.982773473083407,0.12938481535519147,0.051453187930299626,1.5254093974640819,medium
30_32.jpg,9.625071339717207e-05,391.51458193756673,0.9189635931812467,2413.9949341516,0.07755158935200633,248.93360000272392,9264.465154668816,8.607575227323425,13.791330453557984,0.00011593857047771612,5.266785630358432,-0.19453442301048413,0.9704397654013975,7.351993069413884,5.802271878796508e-05,395.92266368270504,0.08171899318387033,28.20948341109215,0.05605332929614884,3.1364588026967226,394.72951372636453,0.030388357584531178,0.9049448106913669,7.973074157534311e-05,0.8983376399396654,0.11842069696029353,0.038569510287908115,1.6511911008688118,medium
30_33.jpg,0.00010993795592936777,367.590419664754,0.916501881688109,2199.9690931846226,0.08387832559449243,252.75864458976244,8432.285953073722,8.542635034298677,13.666472726830197,0.00012401061336679445,5.206019567771699,-0.19558158421071176,0.9699313334843124,7.141201852794646,9.15250167057432e-05,403.8142077694507,0.0913840095285321,30.493515495083557,0.049893922164662,2.4899130197626675,407.5697664151958,0.03223402944649756,1.0650441508328878,0.00010318646271700452,1.0560492786311864,0.14052462184673828,0.041094649570829755,1.6588059455302222,medium
30_34.jpg,9.806159423966719e-05,405.13491149207834,0.9133125196897445,2334.593080774663,0.07494799174836694,248.43627987601707,8933.237411606562,8.571497594957298,13.78117879209169,0.00011358227274070374,5.291846120186725,-0.18781972133982203,0.9666834761893084,7.366453534546287,5.887795783251724e-05,411.77017316705223,0.08780598186027166,33.45506568665223,0.05657254142906147,3.2003564287483925,410.6800586699828,0.030798921186631745,0.8858570613735424,8.20577247989181e-05,0.8881409804222358,0.11643661491967741,0.04506738519280784,1.723108966979722,medium
30_35.jpg,0.00011426892886407622,344.3032809205803,0.9173291802833161,2080.1940360588987,0.08104707937693817,256.9259657377641,7976.4728633150025,8.513385388375733,13.61006129198119,0.00012242095320799486,5.185354059280884,-0.19520533038687127,0.9695189670671606,7.230032770490127,7.458446200287898e-05,330.2810688781595,0.07907626806183898,30.449282355984906,0.0632743997453735,2.8456047905482933,334.5334174590098,0.028166594789404087,0.7960000585590254,9.215552637121169e-05,0.7900674809081174,0.10560032183383564,0.03890230239587178,1.781547645063191,medium
30_36.jpg,0.00011449645062211336,341.32026085216035,0.9193791260398385,2114.8153337632293,0.08295933374328704,248.07537259708664,8117.941074200749,8.500877002027273,13.581005345166064,0.00012500294587127535,5.170854077057653,-0.19656279096839271,0.970146324641049,7.129035080149622,7.159939998527452e-05,349.4023008576599,0.08221011195560446,32.87314145730488,0.05428537396888691,2.8521516665194326,347.109251765105,0.02863176606151363,0.9086499141180706,8.04930795023724e-05,0.8903838196863312,0.12059505492799732,0.039902770514589236,1.511454588453299,medium
30_37.jpg,9.653311583011472e-05,377.1959527215222,0.9269719720130619,2580.6973924542426,0.08055644960730571,251.14650882276808,9945.59361709543,8.633370976806727,13.780779312506514,0.00011998277842531027,5.233027950019588,-0.2015636048632958,0.9736397080275923,7.274701656395748,6.650016625324078e-05,424.32370105551627,0.08187881608106162,33.16716290015211,0.055205928089337074,2.962591316782323,421.66573066577985,0.03012829531261474,0.9867958557366254,8.20589949316804e-05,0.9721795982316737,0.12870497934994252,0.03889321011037428,1.5797590487948492,medium
30_38.jpg,0.00010500179578801561,369.4076631699023,0.920978365717692,2335.8192928319104,0.08095949881259834,257.5089769492308,8973.86950815772,8.582678071011888,13.719065346260363,0.00012038904600877845,5.224072905381236,-0.1972742567632791,0.9713199178418395,7.2786406872319755,6.880463954833043e-05,389.1487470336629,0.08299105107413063,28.572996010076167,0.05301145115494649,2.834037574010665,387.52338504759246,0.0275112821748138,0.9496806804569591,8.101201434805167e-05,0.947402137340525,0.12475374774139317,0.03915655649353644,1.6481307556791478,medium
30_39.jpg,0.00010967637737129326,375.96623287110134,0.9183597494052044,2301.008146666025,0.08226502574676729,255.2829499437501,8828.066353792987,8.561855897342621,13.687161709279707,0.00012199818333182038,5.220278879128566,-0.19666576527258903,0.9707051241381237,7.27345944655959,7.355115372914175e-05,400.8580030353261,0.08673364391134042,31.32439116632304,0.05648086089267551,2.8055587317609536,396.8773840478607,0.02787984768843188,0.9873954612544829,8.273683149695635e-05,0.9760496600224267,0.13001428972369772,0.0397798466698448,1.7123655060909986,medium
