Image,GLCM_ASM_Mean,GLCM_Contrast_Mean,GLCM_Correlation_Mean,GLCM_SumOfSquaresVariance_Mean,GLCM_InverseDifferenceMoment_Mean,GLCM_SumAverage_Mean,GLCM_SumVariance_Mean,GLCM_SumEntropy_Mean,GLCM_Entropy_Mean,GLCM_DifferenceVariance_Mean,GLCM_DifferenceEntropy_Mean,GLCM_Information1_Mean,GLCM_Information2_Mean,GLCM_MaximalCorrelationCoefficient_Mean,GLCM_ASM_Range,GLCM_Contrast_Range,GLCM_Correlation_Range,GLCM_SumOfSquaresVariance_Range,GLCM_InverseDifferenceMoment_Range,GLCM_SumAverage_Range,GLCM_SumVariance_Range,GLCM_SumEntropy_Range,GLCM_Entropy_Range,GLCM_DifferenceVariance_Range,GLCM_DifferenceEntropy_Range,GLCM_Information1_Range,GLCM_Information2_Range,GLCM_MaximalCorrelationCoefficient_Range,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth,FPS_RadialSum,FPS_AngularSum,GLRLM_ShortRunEmphasis,GLRLM_LongRunEmphasis,GLRLM_GrayLevelNo-Uniformity,GLRLM_RunLengthNonUniformity,GLRLM_RunPercentage,GLRLM_LowGrayLevelRunEmphasis,GLRLM_HighGrayLevelRunEmphasis,GLRLM_Short owGrayLevelEmphasis,GLRLM_ShortRunHighGrayLevelEmphasis,GLRLM_LongRunLowGrayLevelEmphasis,GLRLM_LongRunHighGrayLevelEmphasis,LBP_R_1_P_8_energy,LBP_R_1_P_8_entropy,LBP_R_2_P_16_energy,LBP_R_2_P_16_entropy,LBP_R_3_P_24_energy,LBP_R_3_P_24_entropy,Label
15_56.jpg,0.000220837,288.0635955,0.853763325,984.3508881,0.090507424,238.9154637,3649.339957,7.919943026,12.80485293,0.000166331,4.973975069,-0.164074806,0.939304279,6.265678822,0.000153012,311.3143419,0.157630149,11.23305575,0.104664091,2.935365666,312.5283445,0.047747091,1.037289836,0.000132617,1.092533314,0.148732977,0.08801461,1.198196265,118.571342,983.1427072,122,140,-0.577268772,3.042948579,0.009498798,4.835227313,0,230,0.093153715,76,98,141,155,79,173091.5399,31547.71642,0.937001705,1.330524108,17613.80776,1605342.753,3.863238358,2.57821E+11,14561.58304,2.57821E+11,13560.13413,1,19923.52888,6.72590959,-1.824765208,14.9236724,-2.651081173,23.26319577,-3.113580891,dry
15_57.jpg,0.000161556,350.3856097,0.863619611,1283.931504,0.086220729,229.3095858,4785.340407,8.138591688,13.16406387,0.000140705,5.108926123,-0.169408266,0.948236536,6.387580752,0.000111798,366.4479433,0.142191884,14.42457261,0.086279982,2.974376689,364.1599898,0.048136976,1.046394719,0.00010886,1.088024455,0.145389182,0.07148784,1.167752488,113.8530041,1282.462825,114,140,-0.246337626,2.584786554,0.00784232,4.990835203,0,233,0.093779504,66,89,141,159,93,166894.073,38265.91445,0.941691416,1.305702246,14768.00905,1635777.974,3.88908752,4.80596E+11,13787.58965,4.80596E+11,12906.04928,1,18537.28821,6.661901329,-1.813765001,14.8084246,-2.641097396,23.11138503,-3.104565361,dry
15_58.jpg,0.000182275,347.3289497,0.858842369,1230.036921,0.088894285,233.506354,4572.818733,8.105806078,13.08121665,0.000143709,5.062873533,-0.172328133,0.948724946,6.282186125,0.00014012,395.7362878,0.160556337,10.60542314,0.097352331,2.967891769,398.623996,0.050418367,1.08244226,0.000122468,1.133406394,0.151319595,0.076101049,1.340918449,116.0049877,1227.376248,118,122,-0.395923251,2.92424458,0.008299376,4.964430018,0,255,0.093640633,68,94,140,160,92,170156.288,35618.0985,0.937721026,1.324977716,15463.6369,1610146.579,3.867721609,5.24031E+11,14250.27635,5.24031E+11,13300.86709,1,19265.44766,6.665372923,-1.814756607,14.81771506,-2.641997235,23.11935116,-3.105053304,dry
15_59.jpg,0.000179157,345.6875777,0.878278218,1419.611142,0.094261983,245.4055779,5332.75699,8.190823173,13.12588236,0.000152111,5.041980019,-0.185142895,0.959049241,6.349741135,0.000131081,368.3232644,0.12939305,15.68432989,0.091156528,2.814923996,371.6886246,0.038209255,1.036678456,0.000122218,1.078876417,0.143441742,0.055336707,1.372545527,122.0423224,1425.515434,127,150,-0.536900601,2.775197483,0.00781856,5.016669896,0,250,0.092340325,68,97,150,166,98,179671.6739,36137.93232,0.935491767,1.346755752,14471.39616,1594289.671,3.851008476,4.56161E+11,15787.64194,4.56161E+11,14663.10865,1,21975.82254,6.626672425,-1.808636368,14.71609454,-2.633256125,23.00676615,-3.098604569,dry
15_6.jpg,0.000223554,256.8827263,0.889725955,1164.484827,0.102715313,246.1294546,4401.056583,8.047835885,12.8182269,0.000175556,4.860387549,-0.191812993,0.961362026,6.134863295,0.000144943,262.554012,0.112553022,5.141862611,0.098930552,2.62734599,259.4403805,0.034521185,0.938906916,0.000121243,0.999687406,0.132302522,0.050908359,1.215925825,122.3169349,1155.655265,127,140,-0.611897331,3.033135585,0.008784372,4.911123164,0,238,0.092133012,75,100,147,162,87,178190.6409,37638.57416,0.929240198,1.386733224,15983.09534,1553915.726,3.814442913,5.39332E+11,15643.59893,5.39332E+11,14465.84423,1,22158.4556,6.72854581,-1.825878924,14.88881937,-2.64811346,23.20163001,-3.109910114,dry
15_60.jpg,0.000224751,324.7696905,0.84362158,1038.114504,0.091563284,248.8053431,3827.688326,7.940288918,12.87912072,0.000155642,5.026700869,-0.159466742,0.935136031,6.383663631,0.000159616,358.3370272,0.172253935,9.356686787,0.09975622,2.836080739,362.066631,0.055707543,1.080636235,0.000131199,1.143314021,0.154634221,0.091659551,1.357680264,123.6409058,1036.21988,128,140,-0.696928644,3.438154557,0.009786457,4.849898887,0,239,0.091504575,77,105,146,159,82,180494.7877,31831.88695,0.937637294,1.331925125,18099.2888,1608726.052,3.864666054,3.7399E+11,15854.62483,3.7399E+11,14802.27834,1,21534.281,6.722706727,-1.82413909,14.93225057,-2.651653735,23.26108811,-3.113252745,dry
15_61.jpg,0.000226852,292.232432,0.853268214,995.3784773,0.094311324,239.6582024,3689.281477,7.927633832,12.79179177,0.000159753,4.956722583,-0.167518272,0.941469572,6.211779918,0.000171789,315.3052335,0.157886738,9.319676395,0.105712266,2.783247716,313.1011555,0.047499472,1.078998428,0.000132075,1.137726154,0.154432969,0.082042654,1.31489926,119.2012873,991.1543093,123,140,-0.625400272,3.242252487,0.009531788,4.838549196,0,238,0.093040409,76,99,141,156,80,173774.33,32910.62936,0.935054029,1.344768321,17632.63967,1592163.153,3.850757251,3.38109E+11,14717.70295,3.38109E+11,13679.2749,1,20347.91362,6.717040444,-1.823576758,14.91493205,-2.650222233,23.2380705,-3.111875086,dry
15_62.jpg,0.000247821,279.7945649,0.840000885,873.9727015,0.096250912,243.2469986,3216.096241,7.842162681,12.6949131,0.000165086,4.939588658,-0.159814095,0.933662258,6.075499188,0.000192221,279.3933516,0.159431774,6.849467745,0.110330215,2.836124168,277.7533826,0.046779689,0.927296075,0.000140004,0.987692384,0.134295024,0.086333194,1.232713937,120.9574181,858.0792638,123,122,-0.614703319,3.431144492,0.010323326,4.774763997,0,234,0.091689594,81,103,141,155,74,176086.1605,29446.74059,0.931935404,1.372446661,18889.06351,1570834.758,3.829148284,1.93303E+11,15053.99066,1.93303E+11,13980.09932,1,20991.24246,6.699638059,-1.820655306,14.89463477,-2.64824003,23.22243429,-3.110791199,dry
15_63.jpg,0.000225547,293.3479207,0.85494093,1010.737682,0.096495806,230.8662917,3749.602806,7.946321876,12.78197671,0.000166719,4.92804714,-0.173608624,0.946630493,6.059295516,0.000167888,319.2287806,0.157449653,10.04918256,0.105351025,2.679480185,318.739961,0.047324225,1.070808735,0.000136215,1.117414411,0.152910151,0.074362654,1.360077642,114.8693362,1005.943905,118,140,-0.553389272,3.091519508,0.009322329,4.850146275,0,234,0.094566408,72,94,139,152,80,167971.8956,31787.74113,0.931685032,1.368333447,17175.32312,1569989.239,3.829912173,6.64006E+11,13753.07892,6.64006E+11,12742.34769,1,19307.1836,6.664350073,-1.814950415,14.80693084,-2.641177984,23.10550823,-3.10415598,dry
15_64.jpg,0.000219942,279.7535346,0.874354683,1112.909255,0.094672564,242.7938711,4171.883484,8.001576284,12.83373537,0.000160963,4.924109562,-0.17891483,0.951745255,6.304833052,0.000160712,306.263565,0.137356619,9.104306393,0.113678751,2.836644183,309.9483697,0.040541291,1.069526249,0.000132472,1.134280413,0.151866876,0.069766437,1.459102983,120.6494321,1106.702173,124,140,-0.695892331,3.297643454,0.009140709,4.882611084,0,234,0.09229657,75,101,144,159,84,176423.4218,33296.94647,0.932109337,1.36885562,16836.45707,1572214.868,3.830982435,2.1327E+11,15194.94887,2.1327E+11,14091.97926,1,21266.58802,6.678783431,-1.817312033,14.82999166,-2.642985999,23.13310597,-3.106002946,dry
